"","Scenario","Unit","Region","Variable","Year","Value"
"6455","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2029,2030.3888
"6456","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2030,2071.185
"6457","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2031,2084.4803
"6458","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2032,2102.7771
"6459","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2033,2157.1725
"6460","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2034,2190.1218
"6461","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2035,2198.1145
"6462","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2036,2185.6694
"6463","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2037,2173.098
"6464","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2038,2161.4304
"6465","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2039,2150.1908
"6466","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2040,2138.9526
"6467","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2041,2120.6847
"6468","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2042,2104.8811
"6469","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2043,2082.1703
"6470","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2044,2057.2233
"6471","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2045,2032.2778
"6472","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2046,2012.2117
"6473","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2047,1994.3538
"6474","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2048,1985.6458
"6475","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2049,1979.1882
"6476","Current Measures","Thousand Barrels per day","Alberta","In Situ Bitumen",2050,1972.732
"6477","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2005,438.39906
"6478","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2006,493.7493
"6479","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2007,535.89096
"6480","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2008,583.06446
"6481","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2009,663.5739
"6482","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2010,752.443409576055
"6483","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2011,847.359231171682
"6484","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2012,989.921444745863
"6485","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2013,1106.11838934237
"6486","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2014,1262.66880069705
"6487","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2015,1376.95697953685
"6488","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2016,1392.0206
"6489","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2017,1544.4555
"6490","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2018,1570.4712
"6491","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2019,1545.7192
"6492","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2020,1494.3504
"6493","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2021,1655.6005
"6494","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2022,1670.7956
"6495","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2023,1762.1326
"6496","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2024,1792.7155
"6497","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2025,1813.2999
"6498","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2026,1838.8857
"6499","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2027,1869.473
"6500","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2028,1870.9871
"6501","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2029,1887.5026
"6502","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2030,1881.4977
"6503","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2031,1829.5633
"6504","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2032,1783.7372
"6505","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2033,1691.5236
"6506","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2034,1561.3785
"6507","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2035,1392.1993
"6508","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2036,1237.598
"6509","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2037,1130.8823
"6510","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2038,969.9516
"6511","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2039,823.2229
"6512","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2040,740.8473
"6513","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2041,658.0356
"6514","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2042,577.1301
"6515","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2043,494.1496
"6516","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2044,409.1605
"6517","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2045,329.5915
"6518","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2046,266.1865
"6519","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2047,231.5154
"6520","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2048,207.9256
"6521","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2049,156.7025
"6522","Global Net-zero","Thousand Barrels per day","Alberta","In Situ Bitumen",2050,117.7556
"6523","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2005,69.7
"6524","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2006,78.5
"6525","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2007,85.2
"6526","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2008,92.7
"6527","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2009,105.5
"6528","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2010,119.629147123288
"6529","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2011,134.719582684931
"6530","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2012,157.385202191781
"6531","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2013,175.859071726027
"6532","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2014,200.748640767123
"6533","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2015,218.919040277409
"6534","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2016,221.313969
"6535","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2017,245.549223
"6536","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2018,249.685395
"6537","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2019,245.750135
"6538","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2020,237.583135
"6539","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2021,263.219896
"6540","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2022,265.635728
"6541","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2023,280.157175
"6542","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2024,285.651881
"6543","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2025,289.556949
"6544","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2026,294.257178
"6545","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2027,306.112086
"6546","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2028,313.197606
"6547","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2029,318.693472
"6548","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2030,318.199959
"6549","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2031,314.370139
"6550","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2032,317.083755
"6551","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2033,312.91747
"6552","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2034,308.756924
"6553","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2035,309.890458
"6554","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2036,303.928774
"6555","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2037,297.495835
"6556","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2038,289.406706
"6557","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2039,281.317673
"6558","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2040,273.228735
"6559","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2041,264.004165
"6560","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2042,254.779659
"6561","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2043,245.080241
"6562","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2044,235.380887
"6563","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2045,227.93065
"6564","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2046,220.121133
"6565","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2047,212.311647
"6566","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2048,204.502226
"6567","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2049,196.899091
"6568","Canada Net-zero","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2050,189.296003
"6569","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2005,69.7
"6570","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2006,78.5
"6571","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2007,85.2
"6572","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2008,92.7
"6573","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2009,105.5
"6574","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2010,119.629147123288
"6575","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2011,134.719582684931
"6576","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2012,157.385202191781
"6577","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2013,175.859071726027
"6578","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2014,200.748640767123
"6579","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2015,218.919040277409
"6580","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2016,221.313969
"6581","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2017,245.549223
"6582","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2018,249.685395
"6583","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2019,245.750135
"6584","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2020,237.583135
"6585","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2021,263.219896
"6586","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2022,265.635728
"6587","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2023,280.111895
"6588","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2024,285.67646
"6589","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2025,294.028745
"6590","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2026,302.381284
"6591","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2027,308.349248
"6592","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2028,317.497234
"6593","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2029,322.806576
"6594","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2030,329.292664
"6595","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2031,331.406452
"6596","Current Measures","Thousand Cubic Metres per day","Alberta","In Situ Bitumen",2032,334.315415
