date,he,alberta_internal_load,pool_price,import_export,AESO_Name,Capacity,asset_id,block_number,price,from,to,size,available_mw,dispatched,dispatched_mw,flexible,Plant_Type,Plant_Fuel
2024-01-11,01,11056,85.37,,Barlow Solar (BLS1),27,BLS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,BRD1 Burdett (BRD1),11,BRD1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Brooks Solar 1 (BRK1),13,BRK1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Brooks Solar 2 (BRK2),14,BRK2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Brooks Solar (BSC1),15,BSC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,BUR1 Burdett (BUR1),20,BUR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Chappice Lake (CHP1),14,CHP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Claresholm 2 (CLR2),58,CLR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Claresholm 1 (CLR1),75,CLR2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Clydesdale 1 (CLY1),41,CLY1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Clydesdale 2 (CLY2),34,CLY2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Coaldale (COL1),23,COL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Conrad 1 (CRD1),23,CRD1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Conrad 2 (CRD2),18,CRD2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Deerfoot (DFT1),37,DFT1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Empress Solar Park (EMP1),39,EMP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Fox Coulee Solar (FCS1),75,FCS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Hull (HUL1),25,HUL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Hays (HYS1),23,HYS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Innisfail (INF1),22,INF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Jenner (JER1),23,JER1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Joffre Solar 1 (JFS1),25,JFS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Joffre Solar 2 (JFS2),22,JFS2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,kisikaw-pisim 2 (KKP1),7,KKP1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,kisikaw-pisim 2 (KKP1),7,KKP2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Michichi Creek (MCH1 ),14,MCH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Michichi Solar (MIC1),25,MIC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Monarch (MON1),24,MON1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,East Strathmore Namaka (NMK1),20,NMK1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Saddlebrook Solar (SDL1),81,SDL1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Spring Coulee (SGC1),30,SGC1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Sollair Solar Energy Plant (SLR1),75,SLR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Strathmore 1 (STR1),58,STR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Strathmore 2 (STR2),75,STR2,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Stavely (STV1),17,STV1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Suffield (SUF1),23,SUF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Kneehill Solar (TRH1),25,TRH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Travers (TVS1),400,TVS1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Vulcan (VCN1),22,VCN1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Vauxhall (VXH1),22,VXH1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Wheatcrest (WCR1),50,WCR1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Westfield Yellow Lake (WEF1),19,WEF1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,Youngstown Solar (YNG1),6,YNG1,1,0,0,0,0,0,Y,0,N,SOLAR,SOLAR
2024-01-11,01,11056,85.37,,eReserve5 Hughenden (ERV5),20,ERV5,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-11,01,11056,85.37,,eReserve4 (ERV4),20,ERV4,0,0,0,4,4,3,Y,3,Y,STORAGE,STORAGE
2024-01-11,01,11056,85.37,,eReserve1 Rycroft (ERV1),20,ERV1,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-11,01,11056,85.37,,eReserve2 Buffalo Creek (ERV2),20,ERV2,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-11,01,11056,85.37,,eReserve3 Mercer Hill (ERV3),20,ERV3,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-11,01,11056,85.37,,eReserve6 (ERV6),20,ERV6,0,0,0,4,4,0,N,0,Y,STORAGE,STORAGE
2024-01-11,01,11056,85.37,,eReserve7 (ERV7),20,ERV7,0,0,0,5,5,5,Y,5,Y,STORAGE,STORAGE
2024-01-11,01,11056,85.37,,eReserve8 (ERV8),20,ERV8,0,0,0,5,5,5,Y,5,Y,STORAGE,STORAGE
2024-01-11,01,11056,85.37,,Suncor Chin Chute (SCR3)*,30,SCR3,1,0,0,6.5575,6.5575,6.5575,Y,6.5575,N,WIND,WIND
2024-01-11,01,11056,85.37,,McBride Lake Windfarm (AKE1)*,73.3,AKE1,1,0,0,1.2776,1.2776,1.2776,Y,1.2776,N,WIND,WIND
2024-01-11,01,11056,85.37,,Ardenville Wind (ARD1)*,68.2,ARD1,1,0,0,6.397,6.397,6.397,Y,6.397,N,WIND,WIND
2024-01-11,01,11056,85.37,,Buffalo Atlee 1 (BFL1),18,BFL1,1,0,0,0.8474,0.8474,0.8474,Y,0.8474,N,WIND,WIND
2024-01-11,01,11056,85.37,,Buffalo Atlee 2 (BFL2),16,BFL2,1,0,0,2.7287,2.7287,2.7287,Y,2.7287,N,WIND,WIND
2024-01-11,01,11056,85.37,,Buffalo Atlee 3 (BFL3),18,BFL3,1,0,0,1.4477,1.4477,1.4477,Y,1.4477,N,WIND,WIND
2024-01-11,01,11056,85.37,,Buffalo Atlee 4 (BFL4),10,BFL4,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,01,11056,85.37,,Blackspring Ridge (BSR1)*,300,BSR1,1,0,0,116.8,116.8,116.8,Y,116.8,N,WIND,WIND
2024-01-11,01,11056,85.37,,Blue Trail Wind (BTR1)*,66,BTR1,1,0,0,6.112,6.112,6.112,Y,6.112,N,WIND,WIND
2024-01-11,01,11056,85.37,,BUL1 Bull Creek (BUL1)*,13.65,BUL1,1,0,0,1.2,1.2,1.2,Y,1.2,N,WIND,WIND
2024-01-11,01,11056,85.37,,BUL2 Bull Creek (BUL2)*,16,BUL2,1,0,0,1.52,1.52,1.52,Y,1.52,N,WIND,WIND
2024-01-11,01,11056,85.37,,Castle River #1 (CR1)*,39,CR1,1,0,0,1.542,1.542,1.542,Y,1.542,N,WIND,WIND
2024-01-11,01,11056,85.37,,Cowley Ridge (CRE3)*,20,CRE3,1,0,0,1.472,1.472,1.472,Y,1.472,N,WIND,WIND
2024-01-11,01,11056,85.37,,Castle Rock Wind Farm (CRR1)*,77,CRR1,1,0,0,5.0327,5.0327,5.0327,Y,5.0327,N,WIND,WIND
2024-01-11,01,11056,85.37,,Castle Rock Ridge 2 (CRR2),29,CRR2,1,0,0,5.5771,5.5771,5.5771,Y,5.5771,N,WIND,WIND
2024-01-11,01,11056,85.37,,Cypress 1 (CYP1),196,CYP1,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,01,11056,85.37,,Cypress 2 (CYP2),46,CYP2,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,01,11056,85.37,,Forty Mile Granlea (FMG1),200,FMG1,1,0,0,19.456,19.456,19.456,Y,19.456,N,WIND,WIND
2024-01-11,01,11056,85.37,,Garden Plain (GDP1),130,GDP1,1,0,0,66.4086,66.4086,66.4086,Y,66.4086,N,WIND,WIND
2024-01-11,01,11056,85.37,,Grizzly Bear Creek (GRZ1),152,GRZ1,1,0,0,28.5823,28.5823,28.5823,Y,28.5823,N,WIND,WIND
2024-01-11,01,11056,85.37,,Soderglen Wind (GWW1)*,71,GWW1,1,0,0,5.2,5.2,5.2,Y,5.2,N,WIND,WIND
2024-01-11,01,11056,85.37,,Halkirk Wind Power Facility (HAL1)*,150,HAL1,1,0,0,73.76,73.76,73.76,Y,73.76,N,WIND,WIND
2024-01-11,01,11056,85.37,,Hand Hills (HHW1),145,HHW1,1,0,0,50.48,50.48,50.48,Y,50.48,N,WIND,WIND
2024-01-11,01,11056,85.37,,Hilda Wind (HLD1),100,HLD1,1,0,0,25.1298,25.1298,25.1298,Y,25.1298,N,WIND,WIND
2024-01-11,01,11056,85.37,,Summerview 1 (IEW1)*,66,IEW1,1,0,0,9.667,9.667,9.667,Y,9.667,N,WIND,WIND
2024-01-11,01,11056,85.37,,Summerview 2 (IEW2)*,66,IEW2,1,0,0,8.1132,8.1132,8.1132,Y,8.1132,N,WIND,WIND
2024-01-11,01,11056,85.37,,Jenner 1 (JNR1),122,JNR1,1,0,0,2.5043,2.5043,2.5043,Y,2.5043,N,WIND,WIND
2024-01-11,01,11056,85.37,,Jenner 2 (JNR2),71,JNR2,1,0,0,1.6523,1.6523,1.6523,Y,1.6523,N,WIND,WIND
2024-01-11,01,11056,85.37,,Jenner 3 (JNR3),109,JNR3,1,0,0,0,0,0,Y,0,N,WIND,WIND
2024-01-11,01,11056,85.37,,Kettles Hill (KHW1)*,63,KHW1,1,0,0,6.3524,6.3524,6.3524,Y,6.3524,N,WIND,WIND
2024-01-11,01,11056,85.37,,Lanfine Wind (LAN1),151,LAN1,1,0,0,90.72,90.72,90.72,Y,90.72,N,WIND,WIND
2024-01-11,01,11056,85.37,,Ghost Pine (NEP1)*,82,NEP1,1,0,0,23.808,23.808,23.808,Y,23.808,N,WIND,WIND
2024-01-11,01,11056,85.37,,Oldman 2 Wind Farm 1 (OWF1)*,46,OWF1,1,0,0,16.436,16.436,16.436,Y,16.436,N,WIND,WIND
2024-01-11,01,11056,85.37,,Paintearth Wind Project (PAW1),198,PAW1,1,0,0,76.312,76.312,76.312,Y,76.312,N,WIND,WIND
2024-01-11,01,11056,85.37,,Riverview (RIV1),105,RIV1,1,0,0,9.28,9.28,9.28,Y,9.28,N,WIND,WIND
2024-01-11,01,11056,85.37,,Rattlesnake Ridge Wind (RTL1),130,RTL1,1,0,0,11.648,11.648,11.648,Y,11.648,N,WIND,WIND
2024-01-11,01,11056,85.37,,Suncor Magrath (SCR2)*,30.2,SCR2,1,0,0,2.9666,2.9666,2.9666,Y,2.9666,N,WIND,WIND
2024-01-11,01,11056,85.37,,Wintering Hills (SCR4)*,88,SCR4,1,0,0,55.652,55.652,55.652,Y,55.652,N,WIND,WIND
2024-01-11,01,11056,85.37,,Sharp Hill (SHH1),297,SHH1,1,0,0,82.76,82.76,82.76,Y,82.76,N,WIND,WIND
2024-01-11,01,11056,85.37,,Stirling Wind (SWP1),113,SWP1,1,0,0,22.704,22.704,22.704,Y,22.704,N,WIND,WIND
2024-01-11,01,11056,85.37,,Enmax Taber (TAB1)*,81,TAB1,1,0,0,10.8088,10.8088,10.8088,Y,10.8088,N,WIND,WIND
2024-01-11,01,11056,85.37,,Wheatland Wind (WHE1),120,WHE1,1,0,0,70.5394,70.5394,70.5394,Y,70.5394,N,WIND,WIND
2024-01-11,01,11056,85.37,,Whitla (WHT1),202,WHT1,1,0,0,29.592,29.592,29.592,Y,29.592,N,WIND,WIND
2024-01-11,01,11056,85.37,,Whitla 2 (WHT2),151,WHT2,1,0,0,20.352,20.352,20.352,Y,20.352,N,WIND,WIND
2024-01-11,01,11056,85.37,,Windrise (WRW1),207,WRW1,1,0,0,16.048,16.048,16.048,Y,16.048,N,WIND,WIND
2024-01-11,01,11056,85.37,,Muskeg River (MKR1),202,MKR1,1,20.36,172,192,20,20,Y,20,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,Carseland Cogen (TC01),95,TC01,1,21.67,64,85,21,21,Y,21,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,Cloverbar #2 (ENC2),101,ENC2,1,21.68,35,68,33,33,Y,33,N,SCGT,GAS
2024-01-11,01,11056,85.37,,Cloverbar #2 (ENC2),101,ENC2,2,23.48,68,90,22,22,Y,22,N,SCGT,GAS
2024-01-11,01,11056,85.37,,Shepard (EGC1),860,EGC1,1,24.78,390,440,50,50,Y,50,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Shepard (EGC1),860,EGC1,2,24.9,440,490,50,50,Y,50,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Shepard (EGC1),860,EGC1,3,26.26,490,570,80,80,Y,80,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,ATCO Scotford Upgrader (APS1),195,APS1,1,26.54,130,165,35,35,Y,35,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,1,26.7,135,155,20,20,Y,20,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Shepard (EGC1),860,EGC1,4,27.16,570,690,120,120,Y,120,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Fort Hills (FH1),199,FH1,1,27.61,165,199,34,34,Y,34,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,2,27.7,155,200,45,45,Y,45,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Air Liquide Scotford #1 (ALS1),96,ALS1,1,28.5,50,96,46,39,Y,39,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,Dow Hydrocarbon (DOWG),326,DOWG,1,28.66,130,166,36,36,Y,36,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,3,28.7,200,295,95,95,Y,95,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Joffre #1 (JOF1),474,JOF1,1,28.93,100,150,50,50,Y,50,N,COGEN,GAS
2024-01-11,01,11056,85.37,,Keephills #3 (KH3),463,KH3,1,30.96,135,180,45,45,Y,45,N,NGCONV,GAS
2024-01-11,01,11056,85.37,,Keephills #3 (KH3),463,KH3,2,31.59,180,234,54,54,Y,54,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Northern Prairie Power Project (NPP1),105,NPP1,1,32,45,46,1,1,Y,1,N,SCGT,GAS
2024-01-11,01,11056,85.37,,Dow Hydrocarbon (DOWG),326,DOWG,2,32.13,166,210,44,44,Y,44,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,Keephills #3 (KH3),463,KH3,3,32.22,234,291,57,57,Y,57,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Medicine Hat #1 (CMH1),255,CMH1,1,32.5,145,191,46,46,Y,46,N,NGCC,GAS
2024-01-11,01,11056,85.37,,Keephills #3 (KH3),463,KH3,4,32.85,291,346,55,55,Y,55,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Shepard (EGC1),860,EGC1,5,33.08,690,758,68,68,Y,68,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Keephills #3 (KH3),463,KH3,5,33.96,346,404,58,58,Y,58,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Northern Prairie Power Project (NPP1),105,NPP1,2,34,46,65,19,19,Y,19,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Keephills #3 (KH3),463,KH3,6,35.03,404,463,59,59,Y,59,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Joffre #1 (JOF1),474,JOF1,2,35.65,150,200,50,50,Y,50,N,COGEN,GAS
2024-01-11,01,11056,85.37,,Dow Hydrocarbon (DOWG),326,DOWG,3,37.34,210,217,7,7,Y,7,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,Cavalier (EC01),120,EC01,1,37.94,50,87,37,37,Y,37,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Northern Prairie Power Project (NPP1),105,NPP1,3,38,65,89,24,24,Y,24,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Cavalier (EC01),120,EC01,2,38.04,87,112,25,10,Y,10,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Heartland Petrochemical (HRT1),116,HRT1,2,38.28,70,97,27,27,Y,27,N,COGEN,GAS
2024-01-11,01,11056,85.37,,Keephills #2 (KH2),395,KH2,1,38.83,125,170,45,45,Y,45,N,NGCONV,GAS
2024-01-11,01,11056,85.37,,Keephills #2 (KH2),395,KH2,2,39.37,170,213,43,43,Y,43,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Keephills #2 (KH2),395,KH2,3,40.3,213,250,37,37,Y,37,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,4,41.18,295,302,7,7,Y,7,N,NGCC,GAS
2024-01-11,01,11056,85.37,,Joffre #1 (JOF1),474,JOF1,3,41.22,200,230,30,30,Y,30,N,COGEN,GAS
2024-01-11,01,11056,85.37,,Keephills #2 (KH2),395,KH2,4,41.55,250,297,47,47,Y,47,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Keephills #2 (KH2),395,KH2,5,42.42,297,347,50,28,Y,28,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,ENMAX Calgary Energy Centre (CAL1),320,CAL1,5,43.03,302,330,28,28,Y,28,N,NGCC,GAS
2024-01-11,01,11056,85.37,,Keephills #2 (KH2),395,KH2,6,43.45,347,395,48,0,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Medicine Hat #1 (CMH1),255,CMH1,2,45,191,212,21,21,Y,21,N,NGCC,GAS
2024-01-11,01,11056,85.37,,AB Newsprint (ANC1),63,ANC1,0,54.4,0,57,57,57,Y,57,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Battle River #5 (BR5),385,BR5,1,55.63,90,150,60,60,Y,60,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Sheerness #1 (SH1),400,SH1,1,57.92,120,170,50,50,Y,50,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Sheerness #2 (SH2),390,SH2,1,58.61,120,170,50,50,Y,50,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Crossfield Energy Centre #1 (CRS1),48,CRS1,2,59.01,40,42,2,2,Y,2,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Crossfield Energy Centre #2 (CRS2),48,CRS2,2,59.02,40,42,2,2,Y,2,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Crossfield Energy Centre #3 (CRS3),48,CRS3,2,59.03,41,43,2,2,Y,2,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Medicine Hat #1 (CMH1),255,CMH1,3,60,212,214,2,2,Y,2,N,NGCC,GAS
2024-01-11,01,11056,85.37,,Sheerness #1 (SH1),400,SH1,2,60.39,170,225,55,55,Y,55,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Battle River #4 (BR4),155,BR4,1,61.29,30,50,20,20,Y,20,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Sheerness #1 (SH1),400,SH1,3,62.03,225,257,32,32,Y,32,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Sheerness #2 (SH2),390,SH2,2,62.97,170,215,45,45,Y,45,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,APF Athabasca (AFG1)*,131,AFG1,1,65,18,23,5,5,Y,5,N,OTHER,OTHER
2024-01-11,01,11056,85.37,,Carson Creek (GEN5),15,GEN5,1,65.23,10,13,3,3,Y,3,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Sheerness #1 (SH1),400,SH1,4,70.62,257,295,38,38,Y,38,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Sheerness #2 (SH2),390,SH2,3,71.16,215,255,40,40,Y,40,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Northern Prairie Power Project (NPP1),105,NPP1,4,72,89,100,11,6,Y,6,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Sheerness #1 (SH1),400,SH1,5,74.62,295,365,70,70,Y,70,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Medicine Hat #1 (CMH1),255,CMH1,4,75,214,217,3,3,Y,3,N,NGCC,GAS
2024-01-11,01,11056,85.37,,Sheerness #2 (SH2),390,SH2,4,75.37,255,325,70,70,Y,70,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Bighorn Hydro (BIG),120,BIG,6,77,18,120,102,0,N,0,Y,HYDRO,HYDRO
2024-01-11,01,11056,85.37,,Joffre #1 (JOF1),474,JOF1,4,84.44,230,290,60,60,Y,60,N,COGEN,GAS
2024-01-11,01,11056,85.37,,DAI1 Daishowa (DAI1),52,DAI1,1,85.25,7,24,17,17,N,0,Y,OTHER,OTHER
2024-01-11,01,11056,85.37,,Cancarb Medicine Hat (CCMH),42,CCMH,1,87,20,27,7,7,N,0,Y,OTHER,OTHER
2024-01-11,01,11056,85.37,,APF Athabasca (AFG1)*,131,AFG1,2,90,23,31,8,4,N,0,N,OTHER,OTHER
2024-01-11,01,11056,85.37,,Sheerness #2 (SH2),390,SH2,5,90.83,325,355,30,30,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Cancarb Medicine Hat (CCMH),42,CCMH,2,99,27,33,6,6,N,0,Y,OTHER,OTHER
2024-01-11,01,11056,85.37,,AltaGas Parkland (ALP2),10,ALP2,1,100,5,8,3,3,N,0,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,AB Newsprint (ANC1),63,ANC1,1,100,57,63,6,6,N,0,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Ralston (NAT1),20,NAT1,1,100,5,15,10,10,N,0,Y,SCGT,GAS
2024-01-11,01,11056,85.37,,Whitecourt Power (EAGL),25,EAGL,1,109.99,24,25,1,1,N,0,N,OTHER,OTHER
2024-01-11,01,11056,85.37,,Medicine Hat #1 (CMH1),255,CMH1,5,110,217,220,3,3,N,0,N,NGCC,GAS
2024-01-11,01,11056,85.37,,Shepard (EGC1),860,EGC1,6,118.36,758,837,79,79,N,0,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Battle River #5 (BR5),385,BR5,2,182.98,150,220,70,70,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Air Liquide Scotford #1 (ALS1),96,ALS1,2,200,96,106,10,0,N,0,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,Battle River #4 (BR4),155,BR4,2,216.36,50,100,50,50,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Sheerness #1 (SH1),400,SH1,6,437.55,365,400,35,35,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Battle River #5 (BR5),385,BR5,3,445.15,220,290,70,70,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Sheerness #2 (SH2),390,SH2,6,457.62,355,400,45,45,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,APF Athabasca (AFG1)*,131,AFG1,3,500,31,37,6,0,N,0,N,OTHER,OTHER
2024-01-11,01,11056,85.37,,Bow River Hydro (BOW1),320,BOW1,1,500.48,41,81,40,40,N,0,Y,HYDRO,HYDRO
2024-01-11,01,11056,85.37,,Battle River #5 (BR5),385,BR5,4,513.62,290,345,55,55,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Cloverbar #1 (ENC1),48,ENC1,6,515.23,0,38,38,38,N,0,N,SCGT,GAS
2024-01-11,01,11056,85.37,,Battle River #5 (BR5),385,BR5,5,542.78,345,385,40,25,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Battle River #4 (BR4),155,BR4,3,625.36,100,155,55,25,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Bow River Hydro (BOW1),320,BOW1,2,676.68,81,118,37,37,N,0,Y,HYDRO,HYDRO
2024-01-11,01,11056,85.37,,Poplar Hill #1 (PH1),48,PH1,1,722.41,0,40,40,40,N,0,N,SCGT,GAS
2024-01-11,01,11056,85.37,,Valley View 2 (VVW2),50,VVW2,1,814.59,0,47,47,47,N,0,N,SCGT,GAS
2024-01-11,01,11056,85.37,,Valley View 1 (VVW1),50,VVW1,1,843.25,0,47,47,22,N,0,N,SCGT,GAS
2024-01-11,01,11056,85.37,,Cancarb Medicine Hat (CCMH),42,CCMH,3,999,33,36,3,3,N,0,Y,OTHER,OTHER
2024-01-11,01,11056,85.37,,Brazeau Hydro (BRA),350,BRA,5,999.98,190,350,160,160,N,0,Y,HYDRO,HYDRO
2024-01-11,01,11056,85.37,,Blackfalds (BFD1),6,BFD1,1,999.99,3,6,3,3,N,0,N,COGEN,GAS
2024-01-11,01,11056,85.37,,Saddle Hills (SDH1),10,SDH1,1,999.99,5,10,5,5,N,0,Y,COGEN,GAS
2024-01-11,01,11056,85.37,,Bow River Hydro (BOW1),320,BOW1,6,999.99,118,271,153,30,N,0,Y,HYDRO,HYDRO
2024-01-11,01,11056,85.37,,Medicine Hat #1 (CMH1),255,CMH1,6,999.99,220,236,16,6,N,0,N,NGCC,GAS
2024-01-11,01,11056,85.37,,Fort Nelson (FNG1),73,FNG1,1,999.99,28,62,34,34,N,0,Y,NGCC,GAS
2024-01-11,01,11056,85.37,,Battle River #5 (BR5),385,BR5,6,999.99,385,395,10,0,N,0,Y,NGCONV,GAS
2024-01-11,01,11056,85.37,,Summerview (SUM1),15,SUM1,6,999.99,0,10,10,0,N,0,Y,OTHER,OTHER
2024-01-11,01,11056,85.37,,Bellshill (BHL1),5,BHL1,1,999.99,3,5,2,2,N,0,Y,SCGT,GAS
